Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"José Soriano","LAA",6,7,0,22,20,113,7.725663716814159,3.584070796460177,0.6371681415929203,0.2686084142394822,0.71001495,0.596825396,0.114285714,99.09733429562998,3.424778761061947,4.13154762489249,3.8036479198827156,3.8199363131175,1.6722606420516968,"Jose Soriano",22100,667755
"Bailey Falter","PIT",8,9,0,28,28,142.1,6.133489680537764,2.845433356950509,1.0749414904035257,0.2813953488372093,0.69723618,0.361556064,0.092391304,91.92334125360924,4.426229666367458,4.81904774892186,4.3046531210699985,4.706593744881703,1.6719183921813965,"Bailey Falter",20070,663559
"Clarke Schmidt","NYY",5,5,0,16,16,85.1,9.808594334637782,3.1640626885928325,0.843750050291422,0.29577464788732394,0.79959514,0.404545454,0.09090909,,2.8476564197335494,3.726684975886374,3.576636052737014,3.9171447419492136,1.6709344387054443,"Clarke Schmidt",19899,657376
"Spencer Arrighetti","HOU",7,13,0,29,28,145,10.613793871331923,4.034483050506286,1.3034483701635695,0.32065217391304346,0.72136564,0.359897172,0.12804878,94.23001182406557,4.531034810568599,4.018403404645538,4.180272955083682,4.007647967562841,1.6624017292633653,"Spencer Arrighetti",29921,681293
"Edwin Uceta","TBR",2,0,5,30,0,41.2,12.312001878662397,1.7280002636719152,0.4320000659179788,0.26373626373626374,0.83850932,0.34065934,0.051282051,94.21927806712964,1.5120002307129259,1.9353554360857144,1.7024795549010892,2.493719543858397,1.656965970993042,"Edwin Uceta",20539,670955
"DJ Herz","WSN",4,9,0,19,19,88.2,10.759398804840972,3.6541354431535376,1.1165413854080253,0.28761061946902655,0.70281124,0.363636363,0.106796116,93.5108648255814,4.16165425470264,3.298956324486011,3.707833177275504,3.851482044262386,1.655349850654602,"DJ Herz",26389,687792
"Tanner Scott","- - -",9,6,22,72,0,72,10.500000834465093,4.500000357627897,0.3750000298023248,0.24705882352941178,0.79691517,0.5,0.0625,97.17322716346153,1.7500001390775155,2.9854005734123277,2.9164797584215782,3.3828187329641146,1.6380876302719116,"Tanner Scott",17586,656945
"Jeremiah Estrada","SDP",6,3,1,62,0,61,13.868855060925418,3.393443259588134,0.5901640451457624,0.2900763358778626,0.72390572,0.350746268,0.068965517,97.22673473324515,2.9508202257288123,2.5699237478468095,2.068118916490737,2.653307346946776,1.6306425333023071,"Jeremiah Estrada",22210,669093
"Hunter Gaddis","CLE",6,3,0,78,0,74.2,7.955358226688689,1.6875002299036612,0.48214292282961746,0.20526315789473684,0.81227437,0.381443298,0.044444444,95.49272792779126,1.5669644991962568,2.719621079918741,2.8182654451350713,3.94434715962253,1.6267188787460327,"Hunter Gaddis",25636,683769
"Carlos Rodón","NYY",16,9,0,32,32,175,10.028571428571428,2.9314285714285715,1.5942857142857143,0.28442437923250563,0.79180509,0.338297872,0.133620689,95.44512270190414,3.96,4.0877042201564775,4.389336921146938,4.0909709225382125,1.6175439357757568,"Carlos Rodon",16137,607074
"Raisel Iglesias","ATL",6,2,34,66,0,69.1,8.826923724462342,1.6875001237942713,0.5192308073213142,0.19883040935672514,0.7231405,0.444444444,0.058823529,95.70596655009025,1.9471155274549283,2.2856490516174386,2.647248970968481,3.380180346222837,1.5774812698364258,"Raisel Iglesias",17130,628452
"Cody Bradford","TEX",6,3,0,14,13,76.1,8.25327565910477,1.532751193833743,1.17903937987211,0.2523364485981308,0.71875,0.36036036,0.102040816,90.08597951121145,3.53711813961633,3.450511603781135,3.5856937800221007,3.823818125274144,1.5319304838776588,"Cody Bradford",27597,674003
"Robert Garcia","WSN",3,6,0,72,0,59.2,11.312852537270988,2.4134085412844777,0.6033521353211194,0.32903225806451614,0.57228916,0.467532467,0.08,94.6184765625,4.223464947247836,2.5169577258637332,2.378770046065,2.7743079346531694,1.5273667573928833,"Robert Garcia",23363,676395
"Tyler Anderson","LAA",10,15,0,31,31,179.1,7.126394254163841,3.6635688771405666,1.204461000703748,0.2581888246628131,0.75831703,0.374074074,0.104803493,89.70206429503916,3.8141265022285347,4.370591016356247,4.660903612496297,4.8518883299472595,1.5200124979019165,"Tyler Anderson",12880,542881
"Cole Sands","MIN",9,1,4,62,0,71.1,10.72430097710101,1.5140189614730837,0.7570094807365418,0.2896174863387978,0.6851312,0.367021276,0.074074074,95.65833216028528,3.2803744165250146,3.3961273183401213,2.633769402956673,3.257218311809954,1.5190880298614502,"Cole Sands",21461,663485
"Taj Bradley","TBR",8,11,0,25,25,138,10.043478260869565,3.0652173913043477,1.434782608695652,0.2840909090909091,0.73654391,0.4200542,0.150684931,96.33713753918495,4.108695652173913,4.14813912436857,4.094016010173853,3.621213309510031,1.5183112621307373,"Taj Bradley",22543,671737
"Albert Suárez","BAL",9,7,0,32,24,133.2,7.271821002290189,2.8952620657266492,1.1446384911012333,0.2868020304568528,0.78843627,0.33910891,0.098837209,94.82818619908237,3.7032421770922257,4.083852520611453,4.236305296116438,4.52856551190087,1.4933455009013414,"Albert Suarez",6175,544150
"Tyler Holton","DET",7,2,8,66,9,94.1,7.346290891429581,1.62190837862731,0.6678446264935983,0.20080321285140562,0.7771261,0.472440944,0.076086956,92.07029335171569,2.194346629907537,2.77003399198014,3.166479778289795,3.676424451392295,1.4913952946662903,"Tyler Holton",26231,663947
"Orion Kerkering","PHI",5,3,0,64,2,63,10.57142985164459,2.4285717226751085,0.2857143203147186,0.3141025641025641,0.76502732,0.53548387,0.051282051,97.73459216270327,2.285714562517749,3.196443661632161,2.4204479419124745,2.943754796438939,1.4712743405252695,"Orion Kerkering",31776,689147
"Justin Slaten","BOS",6,2,2,44,0,55.1,9.433735806911956,1.4638555562449587,0.6506024694422039,0.2847682119205298,0.70610687,0.5,0.088888888,96.57988937762605,2.9277111124899173,3.258495652181224,2.606238762936786,2.896125144040805,1.4673744440078735,"Justin Slaten",25648,686580
"Dean Kremer","BAL",8,10,0,24,24,129.2,8.537275734028224,3.5398460360604833,1.2493574244919352,0.2569832402234637,0.66282421,0.416666666,0.115384615,93.55228365384616,4.095116002501343,4.523177508082863,4.32329220837492,4.337739340901206,1.4360791444778442,"Dean Kremer",19350,665152
"Keegan Akin","BAL",3,1,1,66,0,78.2,11.09746013842505,2.1737293054647004,1.0296612499569635,0.24731182795698925,0.70977918,0.37037037,0.097826086,93.92152652877698,3.317797360972438,2.4681040799559932,2.9885136363219247,3.2695065817620836,1.4354134798049927,"Keegan Akin",19362,669211
"Kyle Gibson","STL",8,8,0,30,30,169.2,8.00982366294778,3.607072907817543,1.220039365879463,0.28991596638655465,0.70717131,0.447580645,0.13372093,91.61108265027322,4.243615185667697,4.819796139998384,4.421882604049823,4.192405846893454,1.428179144859314,"Kyle Gibson",10123,502043
"Kenley Jansen","BOS",4,2,27,54,0,54.2,10.207317548022273,3.2926830800071847,0.658536616001437,0.2595419847328244,0.73033708,0.305970149,0.055555555,,3.2926830800071847,3.3310303665253325,3.001845624289436,4.042051866241064,1.4145267009735107,"Kenley Jansen",3096,445276
"Tylor Megill","NYM",4,5,0,16,15,78,10.5,3.6923076923076925,0.9230769230769231,0.3069306930693069,0.70675105,0.401913875,0.098765432,95.76696853997008,4.038461538461538,4.144363227341973,3.5510951629051797,3.7879244052637846,1.3976918384432793,"Tylor Megill",21318,656731
"Justin Martinez","ARI",5,6,8,64,0,72.2,11.27064377959978,4.458716220501012,0.24770645669450067,0.3220338983050847,0.7537155,0.588571428,0.064516129,100.63514655363475,2.4770645669450064,3.093809841432485,2.588498046002627,2.8757310301507397,1.3910722732543945,"Justin Martinez",24453,679885
"Joe Musgrove","SDP",6,5,0,19,19,99.2,9.12040157051218,2.0769231299186153,1.2642140790808962,0.3053435114503817,0.77281192,0.413043478,0.132075471,93.07288009129213,3.8829432428913244,4.3175637160260925,3.959121938983373,3.741124184854151,1.3782349824905396,"Joe Musgrove",12970,605397
"Kyle Bradish","BAL",2,0,0,8,8,39.1,12.127119036112608,3.432203500786587,0.45762713343821165,0.2777777777777778,0.78199052,0.549450549,0.071428571,,2.74576280062927,2.692997801185986,2.505462807767934,2.9207908391830824,1.3752909898757935,"Kyle Bradish",24586,680694
"Alec Marsh","KCR",9,9,0,26,25,129,8.581395856363214,2.720930393481019,1.3255814737471632,0.29213483146067415,0.70355191,0.37735849,0.124183006,94.28972164890054,4.534883989135031,4.91662159424265,4.33702248317764,4.215606089577734,1.3656506463885307,"Alec Marsh",27451,679525
"Osvaldo Bido","OAK",5,3,0,16,9,63.1,8.952632028310274,3.6947370275566214,0.4263158108719179,0.25,0.71030641,0.296296296,0.037974683,94.99340355282737,3.410526486975343,2.703471651357613,3.3559534720106474,4.6261956003714655,1.3592933267354965,"Osvaldo Bido",23150,674370
"Casey Mize","DET",2,6,0,22,20,102.1,6.85993487473011,2.550488607271451,0.9674267131029642,0.3313253012048193,0.6954612,0.48973607,0.108910891,95.73400341940066,4.485342033477379,4.750024341660883,3.9482387383729987,4.043152572821671,1.3465311788022518,"Casey Mize",20492,663554
"Calvin Faucher","MIA",2,3,6,53,0,53.2,10.565218642953747,4.360248963758689,0,0.34507042253521125,0.6835443,0.464285714,0,96.16922729863222,3.186335781208273,3.7041796736639094,2.495672245403843,3.7635055312544816,1.3354021310806274,"Calvin Faucher",20116,676534
"Declan Cronin","MIA",3,4,0,56,0,70.1,9.213271807859847,3.1990527110624467,0.12796210844249786,0.3645320197044335,0.61776062,0.576354679,0.020833333,93.99001593338816,4.350711687044928,3.6273799612429385,2.5835412842739713,3.4305993070637726,1.313233494758606,"Declan Cronin",25645,686539
"Lance Lynn","STL",7,4,0,23,23,117.1,8.360795816976193,3.375000146302316,1.2272727804735695,0.2869822485207101,0.6998557,0.362857142,0.111111111,92.49589554704016,3.835227438979905,4.867607119868009,4.308525282341589,4.391444693571976,1.310463786125183,"Lance Lynn",2520,458681
"Chris Flexen","CHW",3,15,0,33,30,160,6.91875024743379,3.5437501267343805,1.350000048279764,0.3151515151515151,0.70955535,0.356031128,0.103896103,91.43145376352163,4.950000177025801,4.789999236824052,4.797729836627844,5.03069198144204,1.3038595765829086,"Chris Flexen",13896,623167
"Jason Adam","- - -",7,2,4,74,0,73.2,9.895928455881702,2.8099549936454213,0.6108597812272656,0.20958083832335328,0.79032258,0.429411764,0.073529411,95.55576760165663,1.9547512999272498,3.2366074427081823,3.0307331602392917,3.5440803306491606,1.2961198687553406,"Jason Adam",11861,592094
"Ben Brown","CHC",1,3,0,15,8,55.1,10.40963879343145,3.0903615167999616,0.813253030736832,0.2706766917293233,0.72222222,0.386861313,0.080645161,96.7000759956532,3.578313335242061,4.227760345792166,3.112262909574006,3.631742220049449,1.292245864868164,"Ben Brown",23590,676962
"Frankie Montas","- - -",7,11,0,30,30,150.2,8.840708337661791,3.942478042470799,1.4336283790802904,0.2822384428223844,0.68946188,0.41588785,0.148148148,95.75308814010357,4.838495779395981,4.674356660320071,4.7063028521167745,4.261249924982076,1.287661075592041,"Frankie Montas",14309,593423
"Austin Gomber","COL",5,12,0,30,30,165,6.327272727272727,2.0727272727272728,1.6363636363636365,0.2896281800391389,0.73142857,0.379888268,0.135135135,90.53192259933775,4.745454545454545,5.153480421524781,4.833146444956462,4.503848664236791,1.269293189048767,"Austin Gomber",16561,596295
"Kevin Ginkel","ARI",8,3,5,72,0,70,9.90000215802921,1.9285718489667292,0.7714287395866917,0.33157894736842103,0.71246819,0.438144329,0.086956521,96.1226097020934,3.2142864149445485,3.234488756348698,2.852193995495217,3.2283166493307176,1.2588701248168945,"Kevin Ginkel",19876,656464
"Gavin Williams","CLE",3,10,0,16,16,76,9.355263157894736,3.789473684210526,0.8289473684210527,0.3080568720379147,0.66872428,0.405529953,0.084337349,96.63327858664773,4.855263157894737,4.149747558779216,3.666479778289795,4.120383695611044,1.2575023174285889,"Gavin Williams",30122,668909
"Mitch Spence","OAK",8,10,0,35,24,151.1,7.493392605666754,2.6167402749947395,1.1894273977248817,0.31868131868131866,0.72727273,0.484143763,0.122699386,,4.579295481240794,4.151293295898921,4.210532716292747,4.121043966823202,1.2524684816598892,"Mitch Spence",27707,687765
"Patrick Sandoval","LAA",2,8,0,16,16,79.2,9.150627907170504,3.9539750216168845,0.9037657192267164,0.3407079646017699,0.66189624,0.45021645,0.102564102,93.99777631222943,5.08368217065028,4.370306149613551,3.8694086710216857,4.044345777258426,1.2016021013259888,"Patrick Sandoval",19447,663776
"Jhoan Duran","MIN",6,9,23,58,0,54.1,10.932516360840252,2.4846628092818754,0.6625767491418334,0.32116788321167883,0.61514196,0.608695652,0.137931034,100.42614032033426,3.644172120280084,2.816137326162552,2.8535963134172624,2.7035639763129105,1.193232536315918,"Jhoan Duran",21029,661395
"Joe Mantiply","ARI",6,2,1,75,2,59.2,7.994416559671293,2.7150848693223257,0.15083804829568476,0.2982456140350877,0.62682216,0.529761904,0.017857142,89.4680913289388,3.921789255687804,3.2529274280285807,2.512848235675161,3.714063302810929,1.1929107829928398,"Joe Mantiply",14857,573009
"Fernando Cruz","CIN",3,8,0,69,3,66.2,14.715003087330512,4.72500099134466,1.2150002549171983,0.3358208955223881,0.69767442,0.357142857,0.176470588,94.80318019701087,4.860001019668793,3.9394538145339615,3.271479800319677,2.673166105548196,1.1860056519508362,"Fernando Cruz",7048,518585
"Grant Holmes","ATL",2,1,0,26,7,68.1,9.219512881359035,1.9756099031483647,0.9219512881359035,0.31382978723404253,0.76502732,0.438144329,0.093333333,94.53659018987342,3.556097825667057,3.5163518956632243,3.195748073151252,3.5235622019413335,1.1822115778923035,"Grant Holmes",16944,656550
"JP Sears","OAK",11,13,0,32,32,180.2,6.824723631501913,2.440959547033531,1.3948340268763033,0.27169811320754716,0.72522983,0.372727272,0.108108108,92.25301067073171,4.383764084468382,4.42833295092105,4.710760308045702,4.863584175754567,1.1812256574630737,"JP Sears",23429,676664
"Clay Holmes","NYY",3,5,30,67,0,63,9.714287478907899,3.1428577137643203,0.5714286752298764,0.3218390804597701,0.70528967,0.649717514,0.117647058,97.45304870605469,3.1428577137643203,3.252546246439863,3.023622609482326,3.014230319070536,1.1604137420654297,"Clay Holmes",13649,605280
"Will Vest","DET",3,4,2,69,0,70.1,8.06161370635949,2.303318201816997,0.38388636696949946,0.2871287128712871,0.75835476,0.485294117,0.053571428,96.27974390360983,2.815166691109663,3.907440115921077,2.8252474520946844,3.474619261951478,1.1541478633880615,"Will Vest",19769,676684
"Dennis Santana","- - -",3,1,3,62,0,71.2,8.665117970245674,2.6372098170312923,0.5023256794345319,0.2804232804232804,0.64136126,0.361256544,0.050632911,95.70514166845034,3.893024015617622,3.262653122309772,3.012991376240355,3.954135710038356,1.1523423865437508,"Dennis Santana",17878,642701
"Mark Leiter Jr.","- - -",4,5,0,60,0,58,13.344831096999359,3.4137940015579753,1.2413796369301728,0.34306569343065696,0.66860465,0.458333333,0.166666666,91.8655029296875,4.500001183871877,3.414261261580962,3.287169465213562,2.7453831761040255,1.1324023008346558,"Mark Leiter Jr.",15551,643410
"Carlos Estévez","- - -",4,5,26,54,0,55,8.181818465556004,1.9636364317334412,0.8181818465556004,0.22916666666666666,0.75,0.32885906,0.067567567,96.92242747758964,2.4545455396668014,3.225368687785824,3.2392070535391824,4.091727484202306,1.1321791857481003,"Carlos Estevez",14542,608032
"José Berríos","TOR",16,11,0,32,32,192.1,7.159445596610867,2.5268631517450117,1.4506066241499143,0.2560747663551402,0.81419624,0.432384341,0.149758454,94.18377198193916,3.6031196793401095,4.690743447033807,4.715873233475008,4.247861471122299,1.131396770477295,"Jose Berrios",14168,621244
"Tanner Banks","- - -",2,3,2,63,2,72.1,9.70507031867897,3.1105994611150543,0.7465438706676131,0.3165829145728643,0.63205418,0.497536945,0.088235294,93.6517807387249,3.9815673102272697,3.3538682671836395,3.249429097252863,3.592515383108407,1.1209091879427433,"Tanner Banks",16990,621383
"Charlie Morton","ATL",8,10,0,30,30,165.1,9.09072608611587,3.538306560464261,1.2520161675488923,0.3060747663551402,0.7421875,0.46325167,0.157534246,94.2796291076031,4.1915323870115095,4.539674218642657,4.4608346568186015,3.987567871947028,1.1207062005996704,"Charlie Morton",4676,450203
"Derek Law","WSN",7,4,1,75,0,90,7.6000012885201835,2.4000004069011105,0.7000001186794906,0.2918287937743191,0.781893,0.484732824,0.09589041,95.47489627471751,2.6000004408095365,3.718464246647318,3.3220353602185706,3.5373311039891107,1.1202858686447144,"Derek Law",13133,571882
"Adrian Morejon","SDP",3,2,2,60,0,63.2,10.036652021021185,2.968587217485139,0.5654451842828836,0.33714285714285713,0.76826196,0.514124293,0.070175438,96.95414881552419,2.8272259214144184,3.2985651187056733,2.789516322101206,3.326445464190468,1.1192816495895386,"Adrian Morejon",20039,670970
"Alex Vesia","LAD",5,4,5,67,0,66.1,11.804022363254866,4.4773877929587425,0.9497489257791272,0.1925925925925926,0.83916084,0.220588235,0.079545454,93.43581713623395,1.7638194335898076,2.7080762583495566,3.4529119940009605,4.086933317762603,1.1170735359191895,"Alex Vesia",25007,681911
"Cooper Criswell","BOS",6,5,0,26,18,99.1,6.614094044398545,2.808724868169245,0.9060402800545952,0.3069306930693069,0.7007874,0.503205128,0.096153846,85.36280059814453,4.077181260245679,4.324302807471373,4.153056972127021,4.427374501615815,1.1097589954733849,"Cooper Criswell",24975,681867
"Ross Stripling","OAK",2,11,0,22,14,85.1,5.167969173548079,2.3203126901644437,0.7382813105068685,0.33774834437086093,0.54828151,0.392156862,0.064814814,91.96107332883693,6.011719242698786,4.795265824201701,3.893042337836237,4.740271796396652,1.1064356863498688,"Ross Stripling",13273,548389
"Aaron Bummer","ATL",4,3,0,56,0,55.1,11.222894145297808,2.9277115161646456,0.3253012795738495,0.38562091503267976,0.72890026,0.597315436,0.071428571,93.72344970703125,3.5783140753123446,2.8104488916814727,2.226720526187563,2.521953763445943,1.0976227521896362,"Aaron Bummer",16258,607481
"John Schreiber","KCR",4,3,2,59,0,51.2,8.012904803448054,3.483871653673067,0.17419358268365334,0.30718954248366015,0.69405099,0.513157894,0.020408163,93.01751569634703,3.65806523635672,3.3550770332878908,3.0309958806469535,4.213352472887431,1.0963646173477173,"John Schreiber",20020,670167
"Aroldis Chapman","PIT",5,5,14,68,0,61.2,14.302704177310446,5.691892478725586,0.7297298049648187,0.32231404958677684,0.69230769,0.448,0.106382978,97.87747637599469,3.7945949858170573,2.976871813829896,3.0367500351849386,3.1350915873633136,1.0912429094314575,"Aroldis Chapman",10233,547973
